Employee_ID,Age,Gender,Department,Job_Role,Education,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_Percentage,Training_Hours,Promotions_Last_5_Years,Attrition
1710,26,Female,IT,Associate,Post Graduate,28,123995,3,72.71,95,2,Yes
1711,40,Other,IT,Analyst,PhD,22,146424,2,69.85,69,3,No
1712,34,Male,Sales,Senior Manager,PhD,31,76954,3,79.09,61,1,No
1713,22,Other,Sales,Associate,Graduate,10,81306,4,74.77,52,1,No
1714,29,Female,Finance,Team Lead,Post Graduate,1,134441,3,68.07,58,0,No
1715,57,Other,Operations,Associate,Graduate,31,69721,4,73.53,92,3,No
1716,40,Other,Finance,Manager,Diploma,4,79991,1,88.53,80,3,Yes
1717,46,Female,Operations,Senior Manager,PhD,30,46658,5,93.28,82,3,No
1718,49,Other,HR,Senior Manager,High School,12,61536,4,92.83,94,3,No
1719,21,Female,Finance,Team Lead,PhD,21,106162,3,90.27,82,2,No
1720,55,Male,HR,Executive,PhD,34,32005,1,60.22,22,0,No
1721,26,Other,HR,Associate,Graduate,18,113322,4,77.06,46,1,No
1722,57,Male,HR,Executive,Diploma,28,91303,3,66.76,34,3,Yes
1723,25,Other,IT,Associate,Graduate,22,59699,4,62.94,13,0,No
1724,53,Other,Marketing,Team Lead,Post Graduate,18,112428,4,89.44,64,1,No
1725,34,Male,Marketing,Executive,Diploma,15,33324,2,91.74,96,3,Yes
1726,32,Other,Sales,Analyst,Diploma,30,48974,3,92.58,48,1,No
1727,40,Other,HR,Team Lead,Diploma,15,104757,5,95.61,35,3,No
1728,44,Male,IT,Associate,Graduate,25,117384,4,83.6,0,3,No
1729,54,Other,Finance,Manager,PhD,2,46785,1,99.93,83,1,Yes
1730,45,Female,Finance,Manager,PhD,22,21952,3,79.35,21,3,No
1731,49,Other,Sales,Manager,PhD,8,125253,5,95.34,34,2,No
1732,59,Other,Sales,Associate,PhD,23,75255,3,64.52,2,2,Yes
1733,51,Other,HR,Senior Manager,PhD,32,116463,5,65.96,11,1,No
1734,43,Male,HR,Team Lead,Post Graduate,13,41057,5,83.61,36,3,Yes
1735,58,Female,Finance,Team Lead,High School,27,16495,4,64.97,57,1,Yes
1736,40,Female,Finance,Executive,Diploma,23,96655,2,63.01,76,0,No
1737,43,Other,Finance,Team Lead,High School,6,104890,3,67.84,11,0,No
1738,36,Male,Finance,Team Lead,Post Graduate,24,55452,1,91.5,1,0,No
1739,28,Male,Marketing,Executive,PhD,1,45622,1,97.1,83,3,No
1740,41,Female,HR,Team Lead,Post Graduate,0,71356,2,73.34,64,1,No
1741,21,Male,HR,Team Lead,Post Graduate,22,101134,1,98.99,57,0,No
1742,28,Other,Finance,Analyst,High School,17,83976,3,92.38,59,3,No
1743,49,Other,IT,Associate,Diploma,7,28245,1,69.04,40,3,No
1744,52,Male,Finance,Executive,Graduate,33,68570,3,83.44,34,0,Yes
1745,58,Other,Operations,Analyst,Graduate,7,130445,5,99.27,87,2,No
1746,25,Female,Sales,Senior Manager,Diploma,28,124861,4,93.95,89,2,No
1747,42,Other,Operations,Executive,PhD,12,42567,2,74.53,10,2,No
1748,54,Male,IT,Associate,Post Graduate,0,72791,2,72.25,51,2,No
1749,21,Female,Sales,Team Lead,PhD,28,141081,1,92.77,51,1,No
1750,46,Other,IT,Team Lead,Post Graduate,0,132439,3,81.97,61,1,No
1751,30,Female,Sales,Analyst,Graduate,4,16791,4,66.54,62,0,No
1752,50,Male,Finance,Analyst,Diploma,1,17389,1,73.11,14,3,No
1753,38,Other,Finance,Senior Manager,High School,21,71657,4,86.47,69,2,No
1754,37,Other,IT,Senior Manager,High School,29,138051,3,66.13,39,3,No
1755,46,Female,Sales,Associate,Diploma,10,28750,1,87.95,8,3,No
1756,28,Other,Marketing,Team Lead,Graduate,28,97220,1,88.4,69,1,No
1757,32,Other,IT,Manager,Post Graduate,2,144172,4,70.83,16,3,No
1758,47,Other,IT,Senior Manager,High School,12,137803,1,75.92,22,3,No
1759,28,Other,Operations,Team Lead,Graduate,2,111672,4,97.42,57,2,No
1760,45,Male,HR,Senior Manager,Diploma,9,72858,3,89.97,94,0,No
1761,24,Other,IT,Executive,PhD,3,125475,4,91.51,79,1,No
1762,53,Female,Marketing,Analyst,Graduate,13,118311,3,80.65,50,2,No
1763,21,Male,Finance,Team Lead,Graduate,22,15343,3,68.53,56,0,Yes
1764,39,Female,Sales,Senior Manager,PhD,16,30898,5,83.65,85,2,No
1765,51,Female,HR,Analyst,Graduate,0,129716,4,90.88,15,0,No
1766,36,Female,Sales,Manager,High School,14,145686,2,60.16,44,2,Yes
1767,34,Male,Finance,Senior Manager,High School,1,92175,5,64.55,60,2,No
1768,25,Male,IT,Team Lead,High School,17,127973,5,78.97,11,0,No
1769,46,Male,Operations,Executive,Graduate,21,104156,4,77.49,72,2,No
1770,48,Other,Marketing,Analyst,Graduate,27,43773,5,99.29,5,0,No
1771,22,Female,HR,Analyst,Graduate,29,143261,5,63.69,3,3,No
1772,26,Male,Marketing,Executive,Diploma,12,20783,1,72.95,80,3,No
1773,29,Female,Marketing,Team Lead,PhD,2,34744,3,92.6,73,0,No
1774,53,Male,Marketing,Associate,Graduate,2,138157,2,84.5,34,2,No
1775,45,Male,Marketing,Manager,PhD,25,68228,4,82.46,46,3,No
1776,33,Male,Finance,Associate,Post Graduate,3,70111,1,89.65,84,0,No
1777,29,Female,Marketing,Executive,High School,15,144235,2,61.6,18,1,No
1778,33,Other,Operations,Manager,Diploma,27,40203,2,97.9,26,3,No
1779,51,Male,Marketing,Team Lead,PhD,7,83231,1,67.65,10,0,No
1780,31,Male,Finance,Senior Manager,High School,15,44036,4,63.27,69,0,No
1781,24,Male,Sales,Senior Manager,Diploma,30,92089,3,73.56,58,3,No
1782,54,Other,Finance,Associate,High School,22,18401,1,88.09,40,2,No
1783,58,Female,Operations,Team Lead,Graduate,1,56762,5,69.26,42,1,No
1784,24,Female,Operations,Manager,Graduate,8,98082,2,61.99,27,0,No
1785,58,Female,IT,Associate,High School,26,56375,5,62.3,62,2,No
1786,39,Female,Finance,Executive,Diploma,21,26184,4,70.26,66,2,No
1787,26,Male,Sales,Associate,High School,33,28818,3,65.41,44,0,No
1788,54,Other,IT,Team Lead,Post Graduate,8,127985,3,74.9,23,1,No
1789,38,Male,IT,Team Lead,Diploma,32,142155,3,66.92,76,3,No
1790,33,Other,HR,Senior Manager,Diploma,33,136269,5,73.77,63,1,No
1791,43,Female,Marketing,Executive,High School,34,76592,4,77.78,78,2,No
1792,39,Other,IT,Senior Manager,PhD,25,60996,5,89.7,72,0,No
1793,31,Male,IT,Manager,High School,6,18871,2,69.1,38,0,Yes
1794,21,Male,Operations,Manager,PhD,26,90531,3,79.0,98,1,No
1795,44,Female,Sales,Analyst,Diploma,11,114257,4,92.61,44,1,No
1796,27,Male,IT,Team Lead,Graduate,16,75551,5,99.46,60,1,No
1797,45,Male,Sales,Executive,Graduate,20,106294,5,82.29,81,0,No
1798,41,Other,Marketing,Executive,High School,21,97828,5,77.29,42,0,No
1799,35,Male,Operations,Senior Manager,PhD,25,135827,5,85.26,66,2,No
1800,21,Female,HR,Associate,High School,12,103519,5,79.45,91,1,No
1801,32,Female,HR,Associate,Post Graduate,22,139372,2,66.59,79,2,No
1802,27,Male,Marketing,Senior Manager,High School,29,86502,3,78.38,41,2,No
1803,35,Female,Marketing,Associate,High School,16,26629,5,99.16,40,1,Yes
1804,41,Other,Operations,Executive,High School,26,110013,2,85.62,46,3,No
1805,39,Other,Operations,Senior Manager,High School,19,19534,4,71.34,42,0,No
1806,49,Male,Finance,Associate,PhD,6,37624,4,97.89,22,3,No
1807,45,Male,IT,Analyst,PhD,3,149610,2,75.54,31,0,No
1808,53,Other,IT,Team Lead,PhD,30,138146,2,75.6,73,0,No
1809,52,Female,IT,Analyst,Post Graduate,29,53786,2,84.66,56,0,No
1810,55,Male,Sales,Associate,Post Graduate,30,79317,4,82.76,37,1,No
1811,58,Male,Finance,Manager,High School,3,41744,5,71.62,76,1,No
1812,46,Female,IT,Executive,PhD,17,37952,3,78.68,14,1,No
1813,31,Male,Sales,Analyst,Post Graduate,19,41460,5,73.3,27,0,Yes
1814,55,Female,Sales,Analyst,Graduate,22,78491,1,89.51,12,1,No
1815,28,Female,HR,Senior Manager,High School,8,109850,2,64.9,34,2,Yes
1816,34,Female,Sales,Senior Manager,Diploma,15,30358,5,90.01,1,3,No
1817,30,Female,Marketing,Senior Manager,PhD,20,83402,3,66.45,60,2,No
1818,22,Female,Operations,Associate,High School,8,132234,5,72.24,64,0,No
1819,29,Other,Sales,Manager,High School,24,43094,1,73.33,40,1,No
1820,23,Female,Marketing,Analyst,Diploma,13,141128,1,99.62,95,2,No
1821,41,Other,Marketing,Team Lead,Graduate,16,111327,5,83.59,93,3,No
1822,46,Female,HR,Senior Manager,Post Graduate,27,131805,3,91.1,85,0,No
1823,28,Male,HR,Manager,Post Graduate,7,95452,5,82.22,3,0,No
1824,22,Other,Sales,Associate,Diploma,13,83834,2,99.33,52,2,No
1825,26,Male,HR,Manager,Diploma,14,93738,3,67.1,87,0,Yes
1826,48,Female,HR,Senior Manager,Post Graduate,24,52321,4,84.19,13,2,No
1827,49,Female,Operations,Executive,Graduate,10,29518,3,91.9,16,1,Yes
1828,46,Male,IT,Analyst,Graduate,28,96122,5,85.14,13,0,No
1829,45,Female,Sales,Senior Manager,High School,2,30367,5,95.88,40,2,No
1830,32,Male,Sales,Team Lead,Diploma,21,130783,4,84.03,61,1,No
1831,25,Female,Sales,Analyst,Diploma,19,20894,1,93.06,51,3,No
1832,54,Female,HR,Manager,Diploma,18,35525,5,67.03,26,2,No
1833,57,Other,Operations,Team Lead,Post Graduate,12,112429,1,70.48,84,3,Yes
1834,35,Male,HR,Analyst,Post Graduate,26,140867,1,77.76,39,3,No
1835,56,Female,Marketing,Team Lead,Post Graduate,18,56732,2,94.06,34,0,No
1836,35,Male,Finance,Manager,Graduate,15,117881,1,77.06,89,2,No
1837,43,Other,Finance,Senior Manager,Post Graduate,1,101670,3,85.1,94,1,No
1838,26,Male,Finance,Team Lead,High School,0,39255,1,75.83,58,2,No
1839,41,Other,IT,Senior Manager,Post Graduate,2,25476,2,92.23,96,2,No
1840,43,Male,HR,Manager,Graduate,23,80106,5,68.01,48,0,No
1841,36,Male,Marketing,Manager,Diploma,1,34422,5,83.75,62,0,No
1842,35,Other,Marketing,Team Lead,High School,15,70982,4,83.12,10,1,No
1843,45,Female,Finance,Team Lead,Graduate,28,122659,1,76.13,79,0,No
1844,56,Female,Operations,Manager,PhD,3,72407,3,88.21,5,1,No
1845,31,Female,IT,Team Lead,Diploma,13,41902,4,61.14,97,1,No
1846,35,Male,IT,Team Lead,Post Graduate,16,61716,4,93.66,40,1,No
1847,24,Male,Finance,Team Lead,Graduate,16,16591,2,73.92,31,2,No
1848,41,Female,Finance,Associate,PhD,19,19344,5,91.72,20,3,No
1849,33,Male,HR,Team Lead,Graduate,28,97653,1,72.2,92,3,Yes
1850,42,Male,Operations,Analyst,Post Graduate,25,34192,1,67.52,74,0,Yes
1851,39,Female,IT,Manager,Graduate,16,71713,5,75.58,56,2,No
1852,54,Other,Marketing,Manager,PhD,11,118863,2,91.89,4,2,No
1853,34,Male,Finance,Executive,Graduate,27,50541,2,88.14,90,3,No
1854,24,Male,HR,Senior Manager,High School,8,148929,2,76.04,27,3,No
1855,47,Male,Marketing,Executive,High School,31,34613,3,97.51,94,2,No
1856,49,Male,IT,Team Lead,Post Graduate,33,83701,1,76.35,74,2,No
1857,48,Other,Finance,Team Lead,PhD,15,92797,2,74.03,76,2,No
1858,55,Female,Operations,Analyst,PhD,30,133198,2,65.79,69,0,Yes
1859,28,Male,Finance,Analyst,PhD,26,31549,5,62.81,26,3,No
1860,36,Female,Operations,Analyst,PhD,28,126671,4,74.0,93,0,No
1861,56,Male,HR,Analyst,PhD,0,26633,4,63.68,52,1,No
1862,50,Other,HR,Analyst,Diploma,26,112101,4,78.51,47,3,No
1863,38,Female,IT,Analyst,Graduate,31,135202,1,94.4,82,0,Yes
1864,22,Other,Operations,Analyst,PhD,10,90103,3,79.04,77,2,Yes
1865,33,Male,Finance,Analyst,High School,34,132841,1,79.22,57,3,No
1866,24,Other,HR,Associate,Graduate,1,91787,5,70.14,8,2,No
1867,46,Other,Finance,Analyst,Post Graduate,0,54457,2,66.65,54,3,No
1868,45,Male,IT,Manager,Post Graduate,5,80025,1,68.89,44,1,No
1869,50,Male,Operations,Analyst,PhD,6,83285,4,82.72,27,0,No
1870,31,Female,Finance,Senior Manager,Diploma,1,117161,3,83.67,27,0,No
1871,27,Male,Marketing,Analyst,Diploma,1,45421,5,68.81,45,1,No
1872,51,Female,Finance,Associate,Graduate,4,84939,2,75.96,24,2,Yes
1873,30,Other,Sales,Team Lead,Diploma,12,122821,3,82.75,25,2,No
1874,59,Other,Sales,Associate,Post Graduate,18,55806,1,90.42,61,3,No
1875,33,Female,IT,Associate,PhD,18,149527,1,72.79,67,3,No
1876,51,Male,IT,Team Lead,High School,0,38887,3,70.85,66,3,No
1877,27,Male,IT,Analyst,Post Graduate,34,34021,3,89.22,33,3,No
1878,56,Other,Marketing,Analyst,Post Graduate,17,149053,2,80.55,20,2,No
1879,40,Female,Operations,Team Lead,Graduate,31,147377,4,94.27,80,2,No
1880,24,Other,Marketing,Senior Manager,Diploma,31,50869,3,68.44,33,2,Yes
1881,27,Other,Finance,Executive,High School,7,111936,2,90.84,43,0,No
1882,21,Male,HR,Manager,High School,10,22014,3,66.48,75,1,No
1883,33,Female,Operations,Team Lead,Diploma,19,103759,3,83.39,88,1,No
1884,42,Other,Sales,Analyst,PhD,7,86220,4,71.35,20,0,No
1885,41,Male,Sales,Manager,Diploma,27,120419,2,64.04,17,0,No
1886,42,Other,Sales,Analyst,PhD,20,149038,1,84.67,35,0,No
1887,48,Other,Finance,Executive,High School,5,83756,2,80.27,69,2,No
1888,29,Male,Finance,Executive,Graduate,1,67804,2,79.44,83,3,No
1889,46,Male,IT,Team Lead,Post Graduate,9,95612,2,83.7,52,3,Yes
1890,29,Female,HR,Manager,High School,8,85180,4,74.9,19,3,No
1891,35,Other,IT,Associate,High School,2,24862,4,86.81,95,1,No
1892,30,Female,Finance,Manager,High School,1,53972,5,65.23,94,3,Yes
1893,44,Male,Marketing,Associate,Post Graduate,7,116506,1,88.6,83,0,No
1894,28,Male,IT,Executive,PhD,8,89240,4,83.19,93,0,No
1895,44,Other,Operations,Analyst,Graduate,25,69149,4,79.46,2,1,No
1896,36,Female,Finance,Associate,Graduate,33,115166,2,65.11,83,0,No
1897,46,Female,Finance,Associate,Graduate,29,136178,2,71.13,7,2,No
1898,47,Other,Marketing,Team Lead,PhD,7,108726,3,71.81,84,0,No
1899,57,Other,Marketing,Senior Manager,Diploma,2,41375,3,69.35,47,0,Yes
1900,24,Female,Marketing,Executive,Diploma,10,113253,3,98.17,22,0,No
1901,44,Male,HR,Associate,Graduate,24,62502,4,96.63,0,1,No
1902,39,Male,Operations,Executive,High School,4,92830,3,81.85,1,2,Yes
1903,56,Other,Finance,Team Lead,High School,11,35392,1,68.23,73,0,No
1904,59,Female,Marketing,Analyst,Post Graduate,29,148048,3,96.45,36,2,No
1905,30,Female,HR,Manager,Diploma,26,139038,5,89.98,93,2,No
1906,45,Female,Sales,Executive,High School,4,126635,5,61.55,50,3,No
1907,38,Male,Operations,Team Lead,Graduate,19,37854,2,79.63,43,2,No
1908,39,Male,Sales,Team Lead,Post Graduate,20,41033,4,84.2,23,2,No
1909,56,Female,Sales,Team Lead,Diploma,2,36877,5,62.66,31,2,Yes
1910,30,Female,Finance,Manager,Post Graduate,3,149865,1,61.99,55,1,No
1911,53,Other,HR,Executive,High School,23,89210,2,78.54,49,3,No
1912,25,Other,HR,Associate,Graduate,6,71282,5,60.08,63,1,Yes
1913,55,Female,Sales,Team Lead,Graduate,23,65812,3,61.87,29,2,No
1914,54,Female,Operations,Manager,Graduate,10,25730,5,66.61,37,1,No
1915,53,Male,IT,Analyst,High School,1,124888,5,96.4,77,0,No
1916,41,Female,Sales,Senior Manager,PhD,5,130041,2,90.65,54,1,No
1917,37,Other,Finance,Executive,Graduate,6,115783,4,78.02,2,1,No
1918,42,Male,Sales,Manager,PhD,17,84634,3,79.17,24,1,No
1919,57,Other,Operations,Senior Manager,Graduate,8,51848,3,87.44,44,1,Yes
1920,35,Other,Operations,Senior Manager,PhD,27,131035,3,78.98,61,0,No
1921,55,Male,Sales,Manager,Diploma,18,145982,3,62.56,6,0,No
1922,48,Other,HR,Associate,Diploma,3,148045,4,89.55,80,3,No
1923,27,Female,Sales,Associate,Graduate,3,134139,3,62.31,26,1,No
1924,52,Other,Marketing,Manager,Post Graduate,12,16055,4,79.44,22,1,No
1925,31,Male,Marketing,Manager,Post Graduate,27,139789,2,94.47,31,3,Yes
1926,30,Male,IT,Team Lead,High School,10,79666,1,64.7,1,3,No
1927,29,Male,Finance,Analyst,Diploma,1,29945,4,88.27,74,3,No
1928,34,Other,Finance,Associate,Diploma,5,105968,3,61.85,33,0,No
1929,33,Female,HR,Team Lead,Post Graduate,11,145651,2,99.72,51,2,No
1930,45,Male,Finance,Senior Manager,Graduate,23,55450,2,87.28,60,2,No
1931,22,Female,IT,Senior Manager,High School,8,36275,5,98.76,33,0,No
1932,55,Male,Marketing,Senior Manager,Diploma,25,67161,5,86.73,6,3,Yes
1933,27,Female,HR,Manager,High School,3,68653,1,69.69,9,1,Yes
1934,41,Female,Operations,Executive,Diploma,3,90124,1,97.05,88,1,No
1935,38,Female,Marketing,Team Lead,PhD,33,32693,5,85.07,1,0,No
1936,23,Male,IT,Executive,PhD,21,146041,5,83.04,29,1,No
1937,59,Other,HR,Analyst,High School,12,21703,2,77.16,80,0,Yes
1938,31,Other,Sales,Analyst,Post Graduate,14,134004,4,71.38,28,3,No
1939,59,Other,Finance,Team Lead,Post Graduate,1,117332,5,81.2,81,2,No
1940,44,Female,IT,Senior Manager,Diploma,1,33578,3,74.64,59,3,Yes
1941,39,Male,HR,Associate,PhD,7,37013,4,94.16,98,1,No
1942,24,Female,Marketing,Analyst,PhD,17,64149,4,61.15,16,2,Yes
1943,46,Male,HR,Executive,High School,28,56450,3,81.2,55,1,No
1944,58,Female,Sales,Executive,High School,10,70648,3,93.46,85,0,No
1945,52,Male,IT,Associate,Post Graduate,5,85642,3,61.1,50,1,No
1946,59,Male,HR,Manager,Post Graduate,8,140008,2,71.29,24,1,No
1947,56,Male,Operations,Senior Manager,Post Graduate,21,66633,5,62.06,83,2,No
1948,57,Female,IT,Manager,Graduate,24,127424,5,83.8,15,2,No
1949,53,Other,IT,Team Lead,PhD,30,110354,2,72.67,24,1,No
1950,56,Female,Marketing,Analyst,PhD,20,92088,4,98.39,14,2,No
1951,23,Female,Finance,Associate,High School,18,113813,2,84.65,78,3,No
1952,29,Male,Operations,Associate,PhD,9,113897,5,82.47,56,3,Yes
1953,28,Male,Sales,Associate,High School,11,128552,1,96.69,14,0,No
1954,53,Other,HR,Manager,Graduate,18,25719,2,68.94,55,1,No
1955,26,Other,Finance,Manager,Post Graduate,1,138634,1,82.49,81,2,No
1956,59,Male,Marketing,Team Lead,Graduate,14,46446,1,81.71,36,3,No
1957,24,Other,Finance,Executive,Post Graduate,7,43328,3,63.28,64,3,No
1958,33,Other,IT,Executive,Post Graduate,34,84358,3,97.28,32,2,Yes
1959,22,Male,IT,Team Lead,High School,29,99762,3,88.01,2,1,No
1960,25,Female,Sales,Associate,Post Graduate,8,36360,1,95.52,48,2,No
1961,47,Other,Operations,Executive,Graduate,29,101233,5,99.3,21,0,No
1962,52,Male,HR,Team Lead,Diploma,18,126963,3,79.19,53,0,No
1963,41,Other,HR,Executive,High School,28,63297,3,92.15,20,3,No
1964,28,Other,Marketing,Team Lead,Post Graduate,1,86626,4,83.1,26,0,No
1965,58,Male,Sales,Executive,Post Graduate,27,95181,1,99.08,3,1,No
1966,28,Other,HR,Associate,PhD,7,84498,1,69.89,98,3,No
1967,23,Other,Operations,Manager,High School,24,111030,3,60.55,0,2,Yes
1968,23,Other,IT,Manager,High School,9,120825,4,67.44,3,0,No
1969,42,Female,Sales,Associate,Graduate,21,136081,4,65.12,54,1,No
1970,26,Female,Finance,Executive,Diploma,34,57362,2,77.48,23,1,Yes
1971,22,Other,Sales,Associate,Graduate,23,69189,2,63.1,28,3,No
1972,43,Male,Sales,Team Lead,Graduate,25,121329,3,68.81,21,2,No
1973,22,Other,Operations,Manager,Graduate,30,149324,1,63.85,22,2,No
1974,58,Other,Operations,Analyst,Diploma,22,141229,4,79.47,84,3,No
1975,37,Female,HR,Executive,Graduate,1,28992,4,70.67,77,3,No
1976,55,Female,Marketing,Analyst,High School,32,119931,4,78.84,7,3,No
1977,54,Female,Marketing,Analyst,Diploma,23,21977,1,63.56,57,2,No
1978,43,Other,Operations,Senior Manager,Post Graduate,11,27935,2,80.67,79,1,Yes
1979,50,Other,HR,Analyst,PhD,8,66096,3,65.2,98,2,No
1980,28,Male,HR,Analyst,PhD,2,69621,2,63.97,87,0,No
1981,42,Other,HR,Associate,High School,22,131803,4,72.4,58,2,No
1982,56,Other,Operations,Senior Manager,PhD,23,115408,4,94.98,89,2,No
1983,25,Female,Marketing,Senior Manager,PhD,32,77616,1,91.54,6,0,No
1984,33,Female,HR,Senior Manager,PhD,29,76640,1,98.37,24,3,No
1985,49,Female,Operations,Team Lead,Post Graduate,1,83182,1,78.41,44,0,No
1986,51,Female,Finance,Senior Manager,PhD,21,114133,3,72.5,89,3,No
1987,36,Female,Finance,Associate,Graduate,10,18110,5,98.84,25,0,No
1988,50,Male,IT,Team Lead,High School,11,114441,5,75.27,29,0,Yes
1989,36,Male,Finance,Executive,High School,18,45073,3,60.36,65,3,No
1990,32,Male,Sales,Team Lead,High School,19,63845,3,92.8,52,0,Yes
1991,37,Female,IT,Executive,Post Graduate,8,41758,3,66.77,72,1,Yes
1992,36,Female,Finance,Senior Manager,Post Graduate,17,140790,2,88.72,38,0,No
1993,32,Female,Sales,Senior Manager,PhD,17,85581,3,60.6,10,2,No
1994,28,Male,Finance,Executive,Graduate,26,66794,2,64.44,78,3,No
1995,40,Female,Operations,Manager,PhD,12,81322,1,79.34,11,3,No
1996,23,Male,Sales,Associate,High School,7,76610,4,62.72,98,3,No
1997,36,Female,HR,Team Lead,Graduate,22,53540,5,95.55,49,1,No
1998,50,Other,Operations,Associate,High School,12,36600,4,89.99,55,2,No
1999,43,Male,Sales,Associate,Graduate,6,62927,5,73.13,39,0,No
2000,48,Other,Operations,Analyst,Diploma,1,66220,1,83.9,15,2,No
2001,25,Male,HR,Senior Manager,Post Graduate,2,16816,5,88.62,48,3,No
2002,40,Female,Sales,Team Lead,Post Graduate,22,25346,1,90.22,31,2,Yes
2003,21,Female,Sales,Associate,High School,6,135737,4,75.83,81,3,Yes
2004,50,Other,Operations,Team Lead,High School,3,131609,2,95.95,44,3,No
2005,41,Female,Finance,Associate,Diploma,7,36100,5,97.67,84,1,No
2006,40,Male,Sales,Senior Manager,PhD,31,127165,3,67.83,79,3,No
2007,26,Female,Finance,Associate,Graduate,18,108514,2,96.45,70,2,No
2008,42,Female,Sales,Executive,Diploma,11,81263,2,88.51,4,1,Yes
2009,38,Male,Marketing,Senior Manager,Diploma,9,112083,1,95.53,43,2,No
2010,28,Other,IT,Team Lead,High School,13,109339,4,76.99,40,2,No
2011,59,Other,Finance,Manager,High School,26,52645,3,86.45,96,0,No
2012,52,Female,Finance,Associate,PhD,20,27039,4,69.42,94,2,No
2013,53,Male,HR,Executive,PhD,19,121198,4,90.04,84,1,No
2014,36,Other,Marketing,Senior Manager,High School,3,92678,2,83.27,66,0,No
2015,32,Other,HR,Analyst,Post Graduate,18,78537,3,79.24,73,3,No
2016,58,Female,Marketing,Senior Manager,PhD,28,137149,5,87.71,74,0,No
2017,54,Male,Marketing,Team Lead,Diploma,6,93999,3,82.09,21,0,No
2018,34,Other,Operations,Team Lead,High School,32,136950,1,90.61,16,0,No
2019,56,Female,Operations,Analyst,Graduate,7,112251,2,94.34,88,0,No
2020,53,Female,Operations,Executive,Graduate,10,40533,3,92.02,91,2,No
2021,43,Female,Sales,Team Lead,Post Graduate,32,102129,1,72.3,49,0,No
2022,22,Female,HR,Executive,High School,24,48508,5,99.04,83,2,No
2023,41,Other,IT,Executive,Diploma,32,24498,4,85.99,93,2,No
2024,22,Male,Marketing,Senior Manager,Post Graduate,25,51184,4,72.94,30,3,No
2025,47,Female,Marketing,Executive,Diploma,10,49024,1,61.7,12,2,No
2026,29,Female,Finance,Associate,Graduate,29,96688,2,99.52,73,1,No
2027,21,Other,Sales,Team Lead,Diploma,32,141821,4,83.96,50,3,No
2028,31,Female,IT,Team Lead,Graduate,9,121928,2,69.1,32,3,Yes
2029,23,Female,Operations,Manager,PhD,28,42961,2,79.64,19,2,No
2030,43,Male,Marketing,Executive,Graduate,24,94828,4,75.9,47,2,No
2031,46,Female,Finance,Manager,Graduate,31,121420,5,98.05,77,0,No
2032,24,Other,HR,Senior Manager,Post Graduate,3,34220,3,79.71,71,2,Yes
2033,38,Male,Marketing,Manager,Post Graduate,33,33688,4,79.39,71,0,No
2034,26,Other,Finance,Executive,High School,21,136804,3,91.78,91,1,No
2035,55,Male,HR,Team Lead,High School,12,117146,2,75.64,73,3,No
2036,42,Male,Sales,Senior Manager,Graduate,5,43874,5,67.86,13,3,No
2037,35,Female,Operations,Executive,PhD,16,52551,2,90.74,61,2,No
2038,42,Female,HR,Senior Manager,High School,25,43753,5,96.4,50,3,No
2039,57,Female,Marketing,Analyst,Graduate,23,147120,1,61.83,77,3,Yes
2040,32,Other,IT,Executive,Post Graduate,8,122456,5,94.4,69,1,No
